id,titre,entreprise,ville,code_postal,contrat,salaire,experience,competences,competences_extraites,description,date_publication,url,source
grafik-designer-cologne-65139,Grafik Designer (M/W/D),Santos Grills GmbH,Cologne,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<h2>SANTOS sucht Verstärkung!</h2>
<p>Totale BBQ-Leidenschaft und purer Spaß am Genießen: Dafür steht die SANTOS Grills GmbH schon seit 2005, seit 2021 auch als Teil der globalen ZWILLING-Familie. Wir sind absolut grillverrückt und brennen für innovative Trends genauso wie für altbewährte Features. Erstklassige Qualität, faire Preise und ein Top-Kundenservice machen SANTOS Grills online und offline zu dem führenden Grillfachhändler Deutschlands. Und wir haben weiterhin große Pläne! Dafür suchen ",1777455035,https://www.arbeitnow.com/jobs/companies/santos-grills-gmbh/grafik-designer-cologne-65139,Arbeitnow
junior-it-systemadministrator-interne-it-infrastruktur-bremen-484657,Junior It Systemadministrator (M/W/D) - Interne It & Infrastruktur,MERENTIS GmbH,Bremen,,CDI,Non précisé,Non précisé,System and Network Administration,System and Network Administration,"<p>Bei MERENTIS gestalten wir seit 30 Jahren die digitale Zukunft unserer Kunden – mit smarten Lösungen, echter Beratungskompetenz und einem Team, das Digitalisierung lebt.</p>
<p>Als Verstärkung für unsere interne IT suchen wir zeitnah einen <strong>Junior IT-Systemadministrator</strong> in <strong>Vollzeit</strong>.</p>
<h2>Aufgaben</h2>
<p>Du unterstützt das M/Team bei der Betreuung unserer internen IT-Umgebung sowie der Mitarbeitenden und wirkst schrittweise an Infrastruktur- und Kundenproje",1777455034,https://www.arbeitnow.com/jobs/companies/merentis-gmbh/junior-it-systemadministrator-interne-it-infrastruktur-bremen-484657,Arbeitnow
praktikant-human-resources-am-standort-leipzig-390908,Praktikant (M/W/D) Human Resources Am Standort Leipzig,allaboutHRLaw GmbH,Leipzig,,CDI,Non précisé,Non précisé,HR,HR,"<p><strong>allaboutHRLaw</strong> GmbH ist ein dynamisches, stark wachsendes Beratungsunternehmen, welches für Start-ups, kleine und mittelständische Unternehmen ganz oder teilweise die Personalarbeit übernimmt, als HR as a service. Wir haben bereits namhafte Start-ups auf dem Weg zum „erwachsenen“ Unternehmen begleitet und betreuen unsere Kunden über Jahre hinweg. Referenzen kannst du auf unserer Website  einsehen.</p>
<p>Wir sind ein Team von hochmotivierten bundesweit tätigen HRlern mit Fokus",1777455034,https://www.arbeitnow.com/jobs/companies/allabouthrlaw-gmbh/praktikant-human-resources-am-standort-leipzig-390908,Arbeitnow
financial-controller-weil-am-rhein-409637,Financial Controller (M/W/D),Work In Progress Textilhandels GmbH,Weil am Rhein,,CDI,Non précisé,Non précisé,Controlling,Controlling,"<p>Hinter der Marke Carhartt WIP steht die WIP Trading AG. Unsere Schweizer Unternehmensgruppe hat in den frühen neunziger Jahren als Lizenznehmer und europäischer Vertriebspartner des US-amerikanischen Arbeitsbekleidungsherstellers Carhartt ihren Anfang genommen. Seit dem entwickelt WIP basierend auf amerikanischen Originalen eigene Carhartt WIP Kollektionen.</p>
<p>Carhartt Work In Progress steht für den Anspruch, sich stets weiterzuentwickeln ohne die eigenen Wurzeln aus dem Blick zu verliere",1777455033,https://www.arbeitnow.com/jobs/companies/work-in-progress-textilhandels-gmbh/financial-controller-weil-am-rhein-409637,Arbeitnow
kundenbetreuer-fur-designermobel-showroom-cologne-54469,Kundenbetreuer (M/W/D) Für Designermöbel Showroom,"Brinkdoor Ltd., London, Zweigniederlassung Erlenbach, Schweiz",Cologne,,CDI,Non précisé,Non précisé,Graphic Arts and Communication Design,Graphic Arts and Communication Design,"<p>Über die Rolle</p>
<p>Du liebst hochwertige Designermöbel, den persönlichen Kundenkontakt im Showroom und hast Freude daran, aktiv zu verkaufen?</p>
<p>Als <strong>Kundenbetreuer (m/w/d)</strong> übernimmst du eine zentrale Rolle im Vertrieb: Du berätst Kund:innen vor Ort und digital, qualifizierst Anfragen, steuerst Leads durch den Sales‑Prozess und führst sie gezielt zum Abschluss.</p>
<p>Der Samstag ist unser stärkster Verkaufstag, dafür erhältst du unter der Woche einen festen Ausgleichst",1777455033,https://www.arbeitnow.com/jobs/companies/brinkdoor-ltd-london-zweigniederlassung-erlenbach-schweiz/kundenbetreuer-fur-designermobel-showroom-cologne-54469,Arbeitnow
senior-sap-fi-co-berater-in-ulm-gesucht-rubinion-ag-240844,(Senior) Sap Fi/Co Berater (M/W/D) In Ulm Gesucht! | Rubinion Ag,Jobportal,Ulm,,CDI,Non précisé,Non précisé,"SAP/ERP Consulting, Development","SAP/ERP Consulting, Development","<p>Wir bei Rubinion glauben, dass digitale Transformation mehr ist als nur Code und Prozesse: Es geht darum, echte Mehrwerte für Menschen zu schaffen. Wir begleiten unsere Kund:innen mit Leidenschaft durch komplexe IT-Landschaften und setzen dort an, wo Standardlösungen ihre Grenzen erreichen.</p>
<p>Als Experten-Team für Finance und Controlling schlagen wir die Brücke zwischen betriebswirtschaftlichem Know-how und technologischer Innovation. Dabei begegnen wir uns auf Augenhöhe: intern wie exte",1777453241,https://www.arbeitnow.com/jobs/companies/jobportal/senior-sap-fi-co-berater-in-ulm-gesucht-rubinion-ag-240844,Arbeitnow
warehouse-associate-repair-department-tumi-unna-88438,Warehouse Associate - Repair Department (M/W/D) - Tumi Unna,TUMI,Unna,,CDI,Non précisé,Non précisé,Customer Service,Customer Service,"<p>Als Teil der Samsonite Gruppe, dem weltweit größten Unternehmen für Reisegepäck mit einer über 100-jährigen Tradition, ist <strong>TUMI eine international etablierte Lifestyle-Marke im Premium Segment für Reisegepäck, Businesstaschen und Lederaccessoires</strong>, mit über 200 eigenen Geschäften sowie über 400 Partnern des exklusiven Einzelhandels, in 65 Ländern. Es ist unsere Philosophie und Mission zugleich, Produkte zu entwickeln, die die menschliche Mobilität stilvoll ergänzen. Liebe zum ",1777453241,https://www.arbeitnow.com/jobs/companies/tumi/warehouse-associate-repair-department-tumi-unna-88438,Arbeitnow
ausbildung-fachinformatikerin-anwendungsentwicklung-2026-frechen-375706,Ausbildung Fachinformatiker*In Anwendungsentwicklung 2026 (M/W/D),consurio AG,Frechen,,CDI,Non précisé,Non précisé,IT,IT,"<p>Als ständig wachsendes Unternehmen suchen wir engagierte Mitarbeiter für unsere anspruchsvollen Projekte. Die <strong>consurio AG</strong> ist einer der führenden Versicherungsvertriebe in Deutschland. Wir versichern Menschen von A-Z mit dem passenden Tarif und einer professionellen Beratung.</p>
<p>Zum nächstmöglichen Zeitpunkt suchen wir für unseren Standort in Frechen bei Köln eine/n <strong>Ausbildung Fachinformatiker*in Anwendungsentwicklung (m/w/d)</strong>.</p>
<h2>Aufgaben</h2>
<p><st",1777453241,https://www.arbeitnow.com/jobs/companies/consurio-ag/ausbildung-fachinformatikerin-anwendungsentwicklung-2026-frechen-375706,Arbeitnow
lagermitarbeiter-mit-staplerschein-tumi-services-gmbh-unna-457521,Lagermitarbeiter Mit Staplerschein (M/W/D) - Tumi Services Gmbh Unna,TUMI,Unna,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<p>Als Teil der Samsonite Gruppe, dem weltweit größten Unternehmen für Reisegepäck mit einer über 100-jährigen Tradition, ist <strong>TUMI eine international etablierte Lifestyle-Marke im Premium Segment für Reisegepäck, Businesstaschen und Lederaccessoires</strong> mit über 200 eigenen Geschäften sowie über 400 Partnern des exklusiven Einzelhandels in 65 Ländern.</p>
<p>Unser Standort in <strong>Unna</strong> ist das europäische Distributionszentrum für TUMI. Zur Erweiterung unseres Teams suche",1777453240,https://www.arbeitnow.com/jobs/companies/tumi/lagermitarbeiter-mit-staplerschein-tumi-services-gmbh-unna-457521,Arbeitnow
customer-support-specialist-medtech-saas-munich-56163,Customer Support Specialist | Medtech Saas (W/M/D),ONCARE GmbH,Munich,,CDI,Non précisé,Non précisé,IT,IT,"<p>Bei <strong>myoncare</strong> gestalten wir nicht nur Software –</p>
<p>wir bauen ein internationales <strong>Gesundheits-Ökosystem</strong>, das Versorgung neu definiert.</p>
<p>Unsere Plattform verbindet Patienten, Kliniken, Ärzte und Partner in einem einzigen, intelligenten System und schafft damit etwas, das es so noch nie gab: <strong>kontinuierliche, datensichere und personalisierte Betreuung rund um die Uhr.</strong></p>
<p>Damit unsere Software sicher, zuverlässig und wirkungsvoll im ",1777453240,https://www.arbeitnow.com/jobs/companies/oncare-gmbh/customer-support-specialist-medtech-saas-munich-56163,Arbeitnow
projektmanagerin-social-creator-marketing-intermediate-dortmund-437958,Projektmanager:In Social & Creator Marketing (Intermediate) (W/M/D),likeyaa GmbH,Dortmund,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<p>Social Media ist voll von Content. Aber nur ein Teil davon bewegt wirklich etwas.</p>
<p>Genau daran arbeiten wir jeden Tag. Mit Strategien, Creator:innen und Ideen, die nicht nur Reichweite bringen, sondern Wirkung.</p>
<p>Und genau dafür suchen wir dich!</p>
<h2>Aufgaben</h2>
<ul>
<li>Eigenverantwortliche Planung, Steuerung und Umsetzung von Social- und Creator-Marketing-Kampagnen</li>
<li>Zentrale:r Ansprechpartner:in für Kund:innen während laufender Projekte</li>
<li>Koordination von Crea",1777453240,https://www.arbeitnow.com/jobs/companies/likeyaa-gmbh/projektmanagerin-social-creator-marketing-intermediate-dortmund-437958,Arbeitnow
demand-planner-all-genders-berlin-4777,Demand Planner (All Genders),Glow25 (by Primal State Performance GmbH),Berlin,,Remote,Non précisé,Non précisé,"Remote, Business Operations","Remote, Business Operations","<p><strong>Willkommen bei Glow25!</strong>
Wir sind ein dynamisches, schnell wachsendes Beauty &#x26; Pro Aging Unternehmen aus Berlin – mit einer Herzensmission: <strong>Glow-Momente</strong> schaffen. Für unsere Kund:innen, für unser Team, für alle, die sich in ihrer Haut wohlfühlen und ihre innere Schönheit strahlen lassen möchten.</p>
<p>Für uns bedeutet Arbeit mehr als nur Produktivität – sie soll inspirieren, begeistern und Freude bringen. Und genau hier kommst du ins Spiel! Wir wachsen ra",1777453240,https://www.arbeitnow.com/jobs/companies/glow25-by-primal-state-performance-gmbh/demand-planner-all-genders-berlin-4777,Arbeitnow
people-operations-specialist-all-genders-hamburg-277801,People Operations Specialist (All Genders),JAKALA Germany GmbH,Hamburg,,CDI,Non précisé,Non précisé,HR,HR,"<p>HR läuft für dich nicht einfach nur „mit“ - du sorgst dafür, dass es funktioniert, skaliert und besser wird? Dann lies weiter!</p>
<p>Denn genau darum geht es bei uns: nicht nur operatives HR sauber umzusetzen, sondern Strukturen zu schaffen, die mit dem Unternehmen wachsen. Du übernimmst eine zentrale Rolle in der Weiterentwicklung unserer People Experience entlang des gesamten Employee Lifecycles, hältst das Tagesgeschäft am Laufen und denkst gleichzeitig weiter: Wie können wir Prozesse ver",1777453240,https://www.arbeitnow.com/jobs/companies/jakala-germany-gmbh/people-operations-specialist-all-genders-hamburg-277801,Arbeitnow
quereinsteiger-als-finanzberater-in-kempten-343935,Quereinsteiger Als Finanzberater (M/W/D) In Kempten,Christoph Lang,Kempten,,CDI,Non précisé,Non précisé,"Asset, Fonds Management","Asset, Fonds Management","<p>Die TELIS Finanz AG ist ein unabhängiger Finanzdienstleister mit Fokus auf ganzheitliche Beratung privater Haushalte. Wir helfen Kunden, ihre Finanzen, Vorsorge und Vermögensplanung optimal zu gestalten. Für unseren Standort in Kempten suchen wir motivierte Quereinsteiger in der Finanzberatung.</p>
<h2>Aufgaben</h2>
<p><strong>Was erwartet Dich?</strong><br>
- Du berätst Deine Kunden ganzheitlich rund um Finanzen, Absicherung und Vermögensaufbau.<br>
- Du analysierst individuelle Situationen ",1777453239,https://www.arbeitnow.com/jobs/companies/christoph-lang/quereinsteiger-als-finanzberater-in-kempten-343935,Arbeitnow
abap-entwickler-warehouse-management-und-mobile-apps-wurzburg-403720,Abap Entwickler - Warehouse Management Und Mobile Apps (M/W/D),Flexus AG,Würzburg,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<h2>Deine Aufgaben</h2>
<ul>
<li>Gemeinsam mit unseren Beratern <strong>entwickelst du maßgenaue Softwarelösungen</strong>, bei denen deine Ideen und dein Gespür für benutzerfreundliche Anwendungen gefragt sind – vom ersten Konzept bis zum Go-live.</li>
<li><strong>Hinter jeder Codezeile steht ein Ziel: das Leben der Anwender einfacher zu machen.</strong> Durch die Entwicklung innovativer Features, das Testing neuer Funktionen und die Optimierung bestehender Prozesse gestaltest du aktiv eine bes",1777453239,https://www.arbeitnow.com/jobs/companies/flexus-ag/abap-entwickler-warehouse-management-und-mobile-apps-wurzburg-403720,Arbeitnow
quereinsteiger-als-finanzberater-in-kaufbeuren-483924,Quereinsteiger Als Finanzberater (M/W/D) In Kaufbeuren,Christoph Lang,Kaufbeuren,,CDI,Non précisé,Non précisé,"Asset, Fonds Management","Asset, Fonds Management","<p>Die TELIS Finanz AG ist ein unabhängiger Finanzdienstleister mit Fokus auf ganzheitliche Beratung privater Haushalte. Wir helfen Kunden, ihre Finanzen, Vorsorge und Vermögensplanung optimal zu gestalten. Für unseren Standort in Kaufbeuren suchen wir motivierte Quereinsteiger in der Finanzberatung.</p>
<h2>Aufgaben</h2>
<p><strong>Was erwartet Dich?</strong><br>
- Du berätst Deine Kunden ganzheitlich rund um Finanzen, Absicherung und Vermögensaufbau.<br>
- Du analysierst individuelle Situation",1777453239,https://www.arbeitnow.com/jobs/companies/christoph-lang/quereinsteiger-als-finanzberater-in-kaufbeuren-483924,Arbeitnow
payroll-specialist-freiburg-im-breisgau-193224,Payroll Specialist (M/W/D),visionm GmbH,Freiburg im Breisgau,,CDI,Non précisé,Non précisé,Compensation and Benefits,Compensation and Benefits,"<p><strong>Sie lieben es, wenn Zahlen stimmen und Prozesse rundlaufen?</strong></p>
<p>Dann sind Sie bei unserem Kunden genau richtig! Wir suchen für unseren Mandanten eine engagierte Persönlichkeit, die nicht nur die Entgeltabrechnung im Griff hat, sondern auch Lust hat, moderne HR-Prozesse weiterzuentwickeln.</p>
<p>Unser Kunde ist auf die Entwicklung und Fertigung von Spezialprodukten ausgerichtet. Diese Produkte finden überwiegend industrielle Anwendungen, insbesondere in Bereichen, die hohe",1777453236,https://www.arbeitnow.com/jobs/companies/visionm-gmbh/payroll-specialist-freiburg-im-breisgau-193224,Arbeitnow
office-manager-teilzeit-munich-276003,Office Manager (M/W/D) Teilzeit,New Flag GmbH,Munich,,CDI,Non précisé,Non précisé,Administration and Secretariat,Administration and Secretariat,"<h2>Das erwartet Dich bei uns</h2>
<p>Du hast Freude daran, ein Office nicht nur zu organisieren, sondern aktiv mitzugestalten? Du behältst den Überblick, packst gerne operativ mit an und sorgst dafür, dass sich Mitarbeitende, Gäste, Lieferanten und externe Partner bei uns willkommen fühlen? Dann komm in unser Team und unterstütze uns dabei, unser Office Management professionell, effizient und mit viel Liebe zum Detail weiterzuentwickeln.</p>
<ul>
<li>Du sitzt bei uns am Empfang und bist die ers",1777453236,https://www.arbeitnow.com/jobs/companies/new-flag-gmbh/office-manager-teilzeit-munich-276003,Arbeitnow
projektmanager-wegerecht-und-flachensicherung-erneuerbare-energien-molbergen-64255,Projektmanager (M/W/D) Wegerecht Und Flächensicherung - Erneuerbare Energien,Deutscher Bauservice GmbH,Molbergen,,CDI,Non précisé,Non précisé,Project Management,Project Management,"<p>Du willst die Energiewende nicht nur begleiten – du willst sie aktiv gestalten? Dann bist du bei uns genau richtig.</p>
<p>Wir entwickeln und realisieren Projekte im Bereich Windenergie, Photovoltaik, Batteriespeicher (BESS) und Stromtrassen – und treiben damit die Energiewende aktiv voran. Für unser wachsendes Team suchen wir eine erfahrene Koordinationspersönlichkeit, die unsere Flächensicherungsprozesse strukturiert und zuverlässig steuert.</p>
<p>Bewirb Dich noch heute und komm in unser T",1777451448,https://www.arbeitnow.com/jobs/companies/deutscher-bauservice-gmbh/projektmanager-wegerecht-und-flachensicherung-erneuerbare-energien-molbergen-64255,Arbeitnow
associate-controller-frankfurt-am-main-468554,Associate Controller (M/W/D),visionm GmbH,Frankfurt am Main,,CDI,Non précisé,Non précisé,Controlling,Controlling,"<p>Als Associate Controller (m/w/d) unterstützen Sie das Operations Controlling für die Geschäftseinheiten unseres Kunden in enger Zusammenarbeit mit der kaufmännischen Geschäftsführung und den operativen Einheiten.</p>
<h2>Aufgaben</h2>
<ul>
<li>Durchführung analytischer Auswertungen des operativen Geschäfts und Erkennung von Optimierungspotenzialen</li>
<li>Entwicklung proaktiver Handlungsempfehlungen auf Basis Ihrer Analysen</li>
<li>Mitwirkung an der Betriebsplanung gemeinsam mit Senior Cont",1777451447,https://www.arbeitnow.com/jobs/companies/visionm-gmbh/associate-controller-frankfurt-am-main-468554,Arbeitnow
